text,type,topic,subtopic,longitude,latitude,relevance
Solar photovoltaic,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,-118.73787,34.14306,984257
IEEE Access,sub-subtopic,Solar Panel,Renewable energy integration,-118.73781,48.64822,748465
belief network,sub-subtopic,Solar Panel,Graphene Silk Panels,-118.70898,34.27167,360137
control strategy,sub-subtopic,Solar Panel,Renewable Solutions Integration,-118.68359,45.67041,154042
social Internet,sub-subtopic,Solar Panel,Solar performance assessment,-118.65759,34.445,74833
healthcare applications,sub-subtopic,Solar Panel,Solar Energy Innovations,-118.65231,34.16028,60660
smart cities,sub-subtopic,Solar Panel,Energy assessments,-118.64398,34.19731,27927
Neural Network,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,-118.64259,35.08886,302285
Performance Ratio,sub-subtopic,Solar Panel,Solar performance assessment,-118.63842,34.15778,959990
Solar Energy,sub-subtopic,Solar Panel,Solar Energy Optimization,-118.63592,34.03723,162341
power sector,sub-subtopic,Solar Panel,Solar urban sustainability ,-118.62842,35.15913,976567
developing countries,sub-subtopic,Solar Panel,Energy efficiency meaasures,-118.62458,38.52464,284769
Lisps,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.62287,34.48888,450312
forecasting trend,sub-subtopic,Solar Panel,Solar forecasting solutions ,-118.60953,34.44361,539715
forecast results,sub-subtopic,Solar Panel,Energy Risk indicators ,-118.60592,34.16834,414838
forecast history,sub-subtopic,Solar Panel,Solar forecasting solutions ,-118.60147,34.09362,138508
optimal model,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.6012,34.25723,107338
accurately predict,sub-subtopic,Solar Panel,Solar forecasting solutions ,-118.59814,34.20112,540112
studies mentioned,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,-118.57372,34.39048,566634
study,sub-subtopic,Solar Panel,Solar urban sustainability ,-118.5539,35.73126,950597
BIL STM,sub-subtopic,Solar Panel,Solar Energy Optimization,-118.54259,34.39166,765134
potential sources,sub-subtopic,Solar Panel,Solar Energy Optimization,-118.53675,34.22834,261859
solar energy,sub-subtopic,Solar Panel,Solar systems economics ,-118.50119,34.15917,921483
variable structure,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.49203,35.58801,171534
variable structure,sub-subtopic,Solar Panel,Solar panel perception,-118.49138,34.01949,173649
research hypotheses,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.49053,45.8118,665184
model proposed,sub-subtopic,Solar Panel,Solar forecasting solutions ,-118.49036,35.14247,320056
model predictions,sub-subtopic,Solar Panel,Energy Risk indicators ,-118.48472,34.23639,61067
theoretical perspectives,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.47348,40.17935,806136
main limitation,sub-subtopic,Solar Panel,Solar forecasting solutions ,-118.47314,35.61801,850708
weather station,sub-subtopic,Solar Panel,Solar energy dynamics ,-118.47203,34.42333,703435
Performance Ratio,sub-subtopic,Solar Panel,Solar performance assessment,-118.46008,33.99084,178150
calculated yearly,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,-118.4562,35.7069,774588
removing dust,sub-subtopic,Solar Panel,Solar urban sustainability ,-118.45511,37.36104,680383
solar systems,sub-subtopic,Solar Panel,Energy efficiency meaasures,-118.45371,33.98162,923922
solar plant,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,-118.44953,34.18991,971338
Neural Networks,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,-118.44925,34.15112,394873
ANN structured,sub-subtopic,Solar Panel,Renewable energy Integration,-118.44897,35.13219,350548
Anna,sub-subtopic,Solar Panel,Solar panel perception,-118.44897,34.18667,19393
networks resemble,sub-subtopic,Solar Panel,Renewable energy Integration,-118.43897,34.28195,824497
ANN structure,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,-118.4356,49.03309,844436
actual output,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,-118.43063,34.05612,899795
ANN,sub-subtopic,Solar Panel,Renewable energy Integration,-118.42536,35.75467,818992
weighted sum,sub-subtopic,Solar Panel,Solar performance assessment,-118.41786,34.05557,370978
popular activation,sub-subtopic,Solar Panel,Renewable energy integration,-118.41647,33.91918,170290
main purpose,sub-subtopic,Solar Panel,Renewable energy transition ,-118.41527,37.38639,766969
RNN architecture,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.41397,34.62165,968308
CNN-LSTM network,sub-subtopic,Solar Panel,Solar energy dynamics ,-118.41091,33.88474,888571
CNN-LSTM,sub-subtopic,Solar Panel,Renewable energy insights,-118.40275,46.05208,654949
LSTM layer,sub-subtopic,Solar Panel,Solar performance assessment,-118.40036,34.07362,942051
forecasting model,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.39952,33.86224,944446
framework flow,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.39647,34.02112,319501
validation process,sub-subtopic,Solar Panel,Solar Energy Optimization,-118.39647,34.14862,974690
study utilize,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.39511,37.36354,370318
purpose,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.39245,33.80105,283156
neural network,sub-subtopic,Solar Panel,Solar energy dynamics ,-118.38841,33.84918,554812
develop,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,-118.3883,46.0493,558214
performance metrics,sub-subtopic,Solar Panel,Energy Risk indicators ,-118.38774,45.93263,740368
RMSE,sub-subtopic,Solar Panel,Energy Risk indicators ,-118.38702,33.74446,979371
Percentage Error,sub-subtopic,Solar Panel,Solar performance assessment,-118.38606,56.06675,121997
forecasts validated,sub-subtopic,Solar Panel,Energy Risk indicators ,-118.37999,47.12755,991722
comparative standards,sub-subtopic,Solar Panel,Solar energy dynamics ,-118.37897,34.17223,797213
CNN-LSTM model,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.37535,33.99418,149480
neural networks,sub-subtopic,Solar Panel,Solar energy dynamics ,-118.36952,33.91613,997330
maximum power,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.36174,34.09001,158099
maximum loss,sub-subtopic,Solar Panel,Solar performance assessment,-118.35813,33.78779,12112
Fig.,sub-subtopic,Solar Panel,Solar performance assessment,-118.35752,33.75739,693858
power generation,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.35341,34.1389,463411
range,sub-subtopic,Solar Panel,Solar performance assessment,-118.35313,33.96168,177117
Fig.,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.35258,33.93807,46611
power generation,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.35257,33.9164,7602
RNN model,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.35257,33.88724,932419
power generation,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.35175,34.26195,11609
Fig.,sub-subtopic,Solar Panel,Solar performance assessment,-118.34835,33.99551,232165
CNN-LSTM model,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.34302,46.06458,177922
loss function,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.34063,33.83585,366626
CNN-LSTM hybrid,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.33091,33.88946,321224
soiling loss,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.32785,33.34281,369355
error loss,sub-subtopic,Solar Panel,Solar performance assessment,-118.32674,34.09834,901934
prediction results,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.32563,34.49638,748670
ANN models,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.31507,33.79224,195307
error metrics,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.30897,34.18084,815660
parallel graph,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.30896,33.88835,324578
Power Generation,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.30403,46.05184,109690
ANN model,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.30341,33.92335,996497
predicted patterns,sub-subtopic,Solar Panel,Renewable energy Integration,-118.3023,34.26695,434416
predicted scenario,sub-subtopic,Solar Panel,Renewable energy Integration,-118.3023,33.9414,281527
RNN model,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.30091,34.05779,731683
power generation,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.29257,33.82168,688624
plot,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.29229,33.73585,761379
gap analysis,sub-subtopic,Solar Panel,Solar Energy Optimization,-118.29036,35.66579,887271
performance metric,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.28955,37.16493,971568
forecast models,sub-subtopic,Solar Panel,Solar forecasting solutions ,-118.28841,34.25223,820800
accurate modelling,sub-subtopic,Solar Panel,Solar Materials ,-118.28813,34.61832,641433
IPS developers,sub-subtopic,Solar Panel,Solar forecasting accuracy,-118.28202,33.83141,534407
research study,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,-118.27063,33.8939,856351
project number,sub-subtopic,Solar Panel,Solar systems economics ,-118.27023,34.08668,613771
research project,sub-subtopic,Solar Panel,Solar Energy Innovations,-118.26066,34.07808,692204
multiple-vehicle accidents,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,-118.25508,34.14251,739655
Abdullah Campus,sub-subtopic,Solar Panel,Solar innovation solutions ,-118.25507,33.91696,656665
power forecasting,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,-118.24438,33.96772,810906
machine learning,sub-subtopic,Solar Panel,Solar technology adoption ,-118.24368,34.05223,263619
authors,sub-subtopic,Solar Panel,Energy assessments,-118.23529,34.23216,608005
short-term solar,sub-subtopic,Solar Panel,Solar innovation solutions ,-118.22507,33.96807,452769
Solar photovoltaic,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,-118.22507,33.98168,74077
Big Data,sub-subtopic,Solar Panel,Solar Energy Innovations,-118.22007,33.89585,51894
IEEE Access,sub-subtopic,Solar Panel,Renewable energy integration,-118.21813,34.64526,288195
belief network,sub-subtopic,Solar Panel,Graphene Silk Panels,-118.21202,33.95474,908054
control strategy,sub-subtopic,Solar Panel,Renewable Solutions Integration,-118.21146,33.93029,651564
social Internet,sub-subtopic,Solar Panel,Solar performance assessment,-118.20535,34.0339,611377
healthcare applications,sub-subtopic,Solar Panel,Solar Energy Innovations,-118.19674,34.46999,219350
smart cities,sub-subtopic,Solar Panel,Energy assessments,-118.19535,33.89807,896491
STE supply,sub-subtopic,Solar Panel,Solar energy impact,-118.1953,50.99712,938625
social acceptance,sub-subtopic,Solar Panel,Solar energy impact,-118.18923,33.76696,79006
resulting data,sub-subtopic,Solar Panel,Solar energy impact,-118.18785,34.19917,300165
Brundtland report,sub-subtopic,Solar Panel,Solar urban sustainability ,-118.18702,33.97751,162469
European Union,sub-subtopic,Solar Panel,Renewable Solutions Integration,-118.18535,33.96057,900776
Soares demonstrate,sub-subtopic,Solar Panel,Solar energy impact,-118.18535,33.98668,148692
emerging SHIP,sub-subtopic,Solar Panel,Solar energy impact,-118.17396,35.05247,179505
Cycle Assessment,sub-subtopic,Solar Panel,Energy assessments,-118.17202,34.0239,120101
SHIP development,sub-subtopic,Solar Panel,Solar energy impact,-118.16924,34.04057,695261
SHIP systems,sub-subtopic,Solar Panel,Solar energy impact,-118.16785,33.80446,286670
emerging technologies,sub-subtopic,Solar Panel,Solar energy impact,-118.16341,34.86414,451264
SLA applied,sub-subtopic,Solar Panel,Solar energy impact,-118.15979,34.00057,165005
emerging STE,sub-subtopic,Solar Panel,Solar energy impact,-118.15979,33.88946,321571
initial search,sub-subtopic,Solar Panel,Energy assessments,-118.15329,46.27042,752251
search size,sub-subtopic,Solar Panel,Energy assessments,-118.15257,34.59082,406696
quantifiable indicators,sub-subtopic,Solar Panel,Solar energy impact,-118.15146,33.96529,57962
SLA literature,sub-subtopic,Solar Panel,Solar energy impact,-118.15035,34.11612,388411
Garza measure,sub-subtopic,Solar Panel,Solar energy impact,-118.14997,47.65405,614594
Oliveira measure,sub-subtopic,Solar Panel,Solar energy impact,-118.14452,34.14778,181419
Buchan,sub-subtopic,Solar Panel,Sustainability analysis ,-118.13674,34.69804,340179
carbon-reducing goals,sub-subtopic,Solar Panel,Sustainable technologies ,-118.13396,33.85363,318429
common SHDB,sub-subtopic,Solar Panel,Solar energy impact,-118.13257,33.94001,62830
established guide,sub-subtopic,Solar Panel,Solar performance assessment,-118.13118,34.18973,17677
production setting,sub-subtopic,Solar Panel,Renewable energy integration,-118.12701,34.09529,158976
assess satisfaction,sub-subtopic,Solar Panel,Solar energy impact,-118.12285,34.06251,872299
Safety Policy,sub-subtopic,Solar Panel,Energy Risk indicators ,-118.11701,33.88168,931884
audit report,sub-subtopic,Solar Panel,Solar urban sustainability ,-118.11646,34.50055,534165
collected data,sub-subtopic,Solar Panel,Solar energy impact,-118.11646,34.57943,79982
power generating,sub-subtopic,Solar Panel,Solar energy impact,-118.10646,34.1214,887370
Type,sub-subtopic,Solar Panel,Sustainability analysis ,-118.10583,34.09611,440475
Social Performance,sub-subtopic,Solar Panel,Solar performance assessment,-118.10535,34.00946,515192
SLA methodology,sub-subtopic,Solar Panel,Solar energy impact,-118.10479,33.74141,744619
implementing imposed,sub-subtopic,Solar Panel,Sustainability analysis ,-118.09673,33.98307,701834
mediating variables,sub-subtopic,Solar Panel,Energy Risk indicators ,-118.09462,34.04915,42546
SLA case,sub-subtopic,Solar Panel,Solar energy impact,-118.09118,34.09168,16933
managerial interventions,sub-subtopic,Solar Panel,Solar energy impact,-118.08772,45.32458,587157
knowledge gaps,sub-subtopic,Solar Panel,Solar energy impact,-118.08535,33.94724,702756
key drivers,sub-subtopic,Solar Panel,Energy Risk indicators ,-118.08506,33.78557,81791
key drivers,sub-subtopic,Solar Panel,Energy Risk indicators ,-118.08312,33.86585,920910
Equation Modelling,sub-subtopic,Solar Panel,Energy Risk indicators ,-118.08173,33.90224,553568
social variables,sub-subtopic,Solar Panel,Energy Risk indicators ,-118.08041,52.87946,610137
job satisfaction,sub-subtopic,Solar Panel,Solar Energy Optimization,-118.07384,34.13814,26318
responsible engineering,sub-subtopic,Solar Panel,Solar energy impact,-118.07285,34.08057,312717
literature survey,sub-subtopic,Solar Panel,Solar energy impact,-118.07284,33.8314,158869
stakeholder group,sub-subtopic,Solar Panel,Solar energy impact,-118.07256,33.80307,941136
social indicators,sub-subtopic,Solar Panel,Solar energy impact,-118.06909,33.976,758043
employee stakeholders,sub-subtopic,Solar Panel,Solar energy impact,-118.06479,33.85835,754716
social issues,sub-subtopic,Solar Panel,Solar energy impact,-118.06462,36.60626,231865
SLA practitioners,sub-subtopic,Solar Panel,Solar energy impact,-118.05785,34.10723,324973
Brundtland report,sub-subtopic,Solar Panel,Solar urban sustainability ,-118.05625,52.88633,858910
STEP project,sub-subtopic,Solar Panel,Solar Energy Innovations,-118.05582,48.61074,85135
industrial processes,sub-subtopic,Solar Panel,Solar Energy Innovations,-118.05285,34.16167,650796
document,sub-subtopic,Solar Panel,Solar Energy Innovations,-118.04673,33.8464,365499
Systematic Literature,sub-subtopic,Solar Panel,Energy assessments,-118.04673,34.05195,920447
Loosen article,sub-subtopic,Solar Panel,Energy assessments,-118.04466,45.34097,545323
Sala-Bubar??,sub-subtopic,Solar Panel,Solar Energy Optimization,-118.03917,33.95015,241564
Blended Lifecycle,sub-subtopic,Solar Panel,Energy assessments,-118.03729,33.81696,664688
Cycle Assess,sub-subtopic,Solar Panel,Energy assessments,-118.03534,34.13973,810644
Cycle Assess,sub-subtopic,Solar Panel,Energy assessments,-118.03284,33.97918,568806
Seats stand,sub-subtopic,Solar Panel,Solar urban sustainability ,-118.02757,34.06862,713802
Urban Energy,sub-subtopic,Solar Panel,Solar urban sustainability ,-118.02423,34.10279,106336
aim,sub-subtopic,Solar Panel,Energy assessments,-118.01201,33.91724,811790
Grid parity,sub-subtopic,Solar Panel,Renewable Solutions Integration,-118.00979,34.11501,241159
renewable energy,sub-subtopic,Solar Panel,Renewable Solutions Integration,-118.00673,33.75918,521791
mandatory aspects,sub-subtopic,Solar Panel,Graphene Silk Panels,-117.99923,33.6603,962985
solar technologies,sub-subtopic,Solar Panel,Renewable Solutions Integration,-117.99895,34.14806,473672
targets discussed,sub-subtopic,Solar Panel,Solar urban sustainability ,-117.99812,33.86751,970642
