text,type,topic,subtopic,longitude,latitude,relevance
Guatemalan Households,sub-subtopic,Solar Panel,Electricity Access,-2.5536782758314813,-52.878768553869186,42
Solar Kit,sub-subtopic,Solar Panel,Electricity Access,-2.6214066420768445,-53.045289837699926,24
Solar Kit,sub-subtopic,Solar Panel,Electricity Access,-2.4088427471689497,-52.781488917387435,35
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.823029331196247,-52.97294190008325,45
Solar Panels,sub-subtopic,Solar Panel,Electricity Access,-2.3981886316881695,-52.771645395527344,34
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.4608971009058345,-52.86189105470863,41
Interviewed Households,sub-subtopic,Solar Panel,Electricity Access,-2.4491051969299513,-52.8794344496177,27
Total Cost,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.851597663165638,-1.9534973964624154,18
Surveyed Households,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.751450436980427,-1.919163640079797,8
Estimated Up-Front,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.697968589630811,-1.906217825155517,9
Cost,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.793161144103971,-1.944126356284224,6
Time Spent,sub-subtopic,Solar Panel,Electricity Access,-2.3434316795665073,-52.91369622806032,42
Improve Health,sub-subtopic,Solar Panel,Electricity Access,-2.346546311333787,-52.74797565961632,27
Households Reduce,sub-subtopic,Solar Panel,Electricity Access,-2.704321405468331,-52.783542706216394,30
Adverse Health,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.644882647240422,-3.9293767989148303,26
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.4066045403180345,-53.09405360775535,46
Puerto Rico,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.803334549335013,-1.844739809823808,26
Puerto Rico,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.697759510415368,-1.9506154301163712,45
Households Reported,sub-subtopic,Solar Panel,Electricity Access,-2.226109286217604,-52.84808689552715,49
Electricity Affect,sub-subtopic,Solar Panel,Electricity Access,-2.3796759015822557,-52.83336968214114,14
Power Loads,sub-subtopic,Solar Panel,Electricity Access,-2.450225984129809,-52.81750867990701,17
Time Allocated,sub-subtopic,Solar Panel,Electricity Access,-2.454011801047138,-52.825405719536015,42
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.3091347967143734,-52.874091691077844,28
Medical Care,sub-subtopic,Solar Panel,Electricity Access,-2.443258412423977,-52.88374680765134,3
Guatemala,sub-subtopic,Solar Panel,Electricity Access,-2.4237131522337862,-52.86482407066224,8
Water Access,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.71127552229636,-3.7684778992770873,36
Solar Kit,sub-subtopic,Solar Panel,Electricity Access,-2.3361840506582428,-52.80497644279063,22
Solar Kit,sub-subtopic,Solar Panel,Electricity Access,-2.5141492165892263,-52.71850546388686,39
Primary Sources,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.819041959825487,-3.7456277569104244,23
Guatemala Typically,sub-subtopic,Solar Panel,Electricity Access,-2.4555937326123343,-52.86947272263311,4
Solar Lighting,sub-subtopic,Solar Panel,Solar Panel Perception,6.11835567864528,-14.15311099010099,39
Prevent Gender-Based,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.92347939693066,-3.72232046330185,33
Accidents Reducing,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.80749881002452,-3.9153018618849535,1
South Asian,sub-subtopic,Solar Panel,Solar Panel Perception,5.982487773867973,-13.98564703948826,12
Primary Lighting,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.751616522783312,-3.992003366059214,31
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.471754374398554,-52.745702587519474,44
Puerto Rico,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,19
Economic Mobility,sub-subtopic,Solar Panel,Solar Panel Perception,5.85669494303549,-14.082812244707675,22
Puerto Rico,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,13
School Closures,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,33
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.3740157779031805,-52.47271729610639,41
Puerto Rico,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,33
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.4459602118824137,-52.884040348887886,17
Puerto Rico,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,24
Systems Refer,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.02641728395405,-0.43118142490765055,9
Renewable Energy,sub-subtopic,Solar Panel,Renewable Solutions Integration,14.926345913311353,-11.569829093609982,5
Energy Source,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.912816424220782,-3.7621649846660103,25
Natural Disaster,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.729466279053987,-1.9622976702032695,10
Rural Regions,sub-subtopic,Solar Panel,Electricity Access,-2.4120947202417713,-53.03023906201974,41
Distributed Solar,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.966362281050625,-4.19094337746676,34
Electricity Manage,sub-subtopic,Solar Panel,Electricity Access,-2.452171903355518,-52.85104248253182,4
Electricity Experience,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.80861987133929,-3.8877955081138014,16
Electricity,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.912153188324375,-4.277701037424262,44
Solar Energy,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.710677642532588,-35.57724905120113,7
Clean Energy,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,28
San Juan,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,1.2217884526744034,7.8515699156687715,33
Deity Research,sub-subtopic,Solar Panel,Electricity Access,-2.4522852790817056,-52.797954518609416,49
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.4663108343277855,-52.92520365341039,10
Energy Agency,sub-subtopic,Solar Panel,Solar Urban Sustainability,14.307516200337329,1.6450033822760175,48
South Asian,sub-subtopic,Solar Panel,Solar Panel Perception,5.948847768495419,-14.01408500621736,34
Economic Co-Operation,sub-subtopic,Solar Panel,Sustainability Analysis,5.385515464202187,-56.803791002828106,18
Technical Report,sub-subtopic,Solar Panel,Solar Urban Sustainability,13.929205532798928,1.839152386090083,16
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.4655104746218353,-52.8866788056418,5
World Factbook,sub-subtopic,Solar Panel,Solar Urban Sustainability,13.832486100993298,1.8839326138457642,25
Photovoltaic Power,sub-subtopic,Solar Panel,Solar Urban Sustainability,13.948445818847444,1.7842428643303858,7
Global Energy,sub-subtopic,Solar Panel,Energy Assessments,-55.60634215351372,45.97863139938895,18
World Bank,sub-subtopic,Solar Panel,Solar Urban Sustainability,13.965633593991742,1.798644823541289,25
Hurricane Maria,sub-subtopic,Solar Panel,Electricity Access,-2.5291184718991246,-52.84367086449154,13
Hurricane Fiona,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,32
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.456067621417192,-52.87672575124872,5
York Times,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,14
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.519705615418463,-52.82401472112393,41
Mobile Connectivity,sub-subtopic,Solar Panel,Solar Panel Perception,5.9606376981191245,-13.922858626915254,22
Hurricanes Maria,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,13
Neural Network,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,1.1489423055051247,7.71066234472745,28
Performance Ratio,sub-subtopic,Solar Panel,Solar Performance Assessment,15.414691358354021,30.673027918615983,42
Solar Energy,sub-subtopic,Solar Panel,Solar Energy Optimization,-29.238950835353652,29.2916289525983,49
Power Sector,sub-subtopic,Solar Panel,Solar Urban Sustainability,13.943739490724846,1.7690050244549205,46
Developing Countries,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.675617320570215,-35.608818076041906,17
Lisps,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.5156005903185509,-2.248528598236366,37
Forecasting Trend,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.78421350009266,-3.933224775105251,4
Forecast Results,sub-subtopic,Solar Panel,Energy Risk Indicators,8.881784481186868,15.20247337443791,8
Forecast History,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.761884798150103,-3.9754438443462936,42
Optimal Model,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.5817384335530786,-2.031413813463543,32
Accurately Predict,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.811033522208643,-3.904869897249406,20
Studies Mentioned,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,1.0324084934764404,7.815693311317066,22
Study,sub-subtopic,Solar Panel,Solar Urban Sustainability,13.833645505651079,1.6839250544478956,21
Bil Stm,sub-subtopic,Solar Panel,Solar Energy Optimization,-29.315396807834208,29.11459892784743,46
Potential Sources,sub-subtopic,Solar Panel,Solar Energy Optimization,-29.848365919414974,29.482474800459062,46
Solar Energy,sub-subtopic,Solar Panel,Solar Systems Economics,15.999810705273429,7.957376541030547,8
Variable Structure,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.3272524812613738,-2.0067098525432376,16
Variable Structure,sub-subtopic,Solar Panel,Solar Panel Perception,5.931568812321628,-13.699625984808645,36
Research Hypotheses,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.4435420136019888,-2.016606438599868,23
Model Proposed,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.778487769467723,-3.9078131501683497,5
Model Predictions,sub-subtopic,Solar Panel,Energy Risk Indicators,8.914928268126358,15.24859961660245,4
Theoretical Perspectives,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.2335936970850545,-2.10256137963436,29
Main Limitation,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.739042173435703,-3.853126246318504,10
Weather Station,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.23597869960196,32.179148464030455,9
Performance Ratio,sub-subtopic,Solar Panel,Solar Performance Assessment,15.777316167984047,30.37693253399671,41
Calculated Yearly,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,8.80515986902012,36.86210843152348,33
Removing Dust,sub-subtopic,Solar Panel,Solar Urban Sustainability,13.882926029997229,1.6660890372858796,48
Solar Systems,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.54694905337653,-35.692207900176825,24
Solar Plant,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,1.089209381742195,7.872508330211081,17
Neural Networks,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,1.2878097832170303,8.010052154087608,24
Ann Structured,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.289501335941296,-8.738076354097489,25
Anna,sub-subtopic,Solar Panel,Solar Panel Perception,5.939876007708598,-14.02612541891028,7
Networks Resemble,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.4302286749298,-8.554571958631152,38
Ann Structure,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,1.219119980331313,7.769521443717754,10
Actual Output,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,1.1821418425810606,7.8251860857749405,1
Ann,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.50102643535847,-8.515176615210612,24
Weighted Sum,sub-subtopic,Solar Panel,Solar Performance Assessment,15.730933301083919,30.607881718949447,17
Popular Activation,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.31568056613501,-8.769169187460662,29
Main Purpose,sub-subtopic,Solar Panel,Renewable Energy Transition,-17.233940291783366,-9.864120584618032,24
Rnn Architecture,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.5545375827368622,-2.065429425709951,24
Cnn-Lstm Network,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.22885387438272,32.24661857118664,8
Cnn-Lstm,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.753168557641951,-1.9219426337903707,1
Lstm Layer,sub-subtopic,Solar Panel,Solar Performance Assessment,15.657647722831829,30.942482572813994,48
Forecasting Model,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.5748556688990362,-2.0505741253372185,21
Framework Flow,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.4408000567207319,-2.095248096546363,34
Validation Process,sub-subtopic,Solar Panel,Solar Energy Optimization,-29.5634114771073,29.43990819153367,11
Study Utilize,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.4431177533449922,-2.0937748256502378,46
Purpose,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.3797110343738388,-2.088190661827113,38
Neural Network,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.3159670715558,32.24961690201115,27
Develop,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,1.3383307631572245,7.899904799891515,49
Performance Metrics,sub-subtopic,Solar Panel,Energy Risk Indicators,8.886217686138744,15.241586963878953,1
Rmse,sub-subtopic,Solar Panel,Energy Risk Indicators,9.108980135284568,14.801578556366902,50
Percentage Error,sub-subtopic,Solar Panel,Solar Performance Assessment,15.821445989606568,30.53996440980709,19
Forecasts Validated,sub-subtopic,Solar Panel,Energy Risk Indicators,8.959694354475435,15.419815646822874,27
Comparative Standards,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.51150205774882,32.07589165112543,48
Cnn-Lstm Model,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.4984385514811504,-1.8757796763260048,32
Neural Networks,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.4686667082622,32.47939339168868,48
Maximum Power,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.5183110629963223,-1.8828593538743874,32
Maximum Loss,sub-subtopic,Solar Panel,Solar Performance Assessment,15.62806821322691,30.398934070986567,35
Fig.,sub-subtopic,Solar Panel,Solar Performance Assessment,15.608050987073527,30.678311562640967,32
Power Generation,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.30825438379038317,-1.7463624722440432,48
Range,sub-subtopic,Solar Panel,Solar Performance Assessment,15.77537813698197,30.56272497843418,41
Fig.,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.5200404800379921,-2.0466849025919593,36
Power Generation,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.42513132046787905,-2.116082804401885,7
Rnn Model,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.16629422771324082,-2.0827221575357293,29
Power Generation,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.1589463405263714,-2.0418597918593404,38
Fig.,sub-subtopic,Solar Panel,Solar Performance Assessment,15.797894710182169,30.436514183980552,17
Cnn-Lstm Model,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.4433427863711672,-2.0249675347195915,32
Loss Function,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.513074345707903,-2.1178488555804793,46
Cnn-Lstm Hybrid,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.4432230051440506,-2.090494169716189,1
Soiling Loss,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.5303921947364204,-1.9732000473858815,19
Error Loss,sub-subtopic,Solar Panel,Solar Performance Assessment,15.678129828258058,30.88446135917107,39
Prediction Results,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.4482998853607366,-2.1034100895862777,36
Ann Models,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.43728663975695486,-2.0859500530558095,2
Error Metrics,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.10136879277814442,-2.135021311994754,38
Parallel Graph,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.4435719000759199,-2.0963505563910134,7
Power Generation,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.4510010588067064,-1.9455922019159577,20
Ann Model,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.5000974380558842,-2.05488143703785,34
Predicted Patterns,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.3622154126089,-8.656809636209923,2
Predicted Scenario,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.34715419350035,-8.702821930771687,19
Rnn Model,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.423850541901596,-2.07600933594873,4
Power Generation,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.5245221139640794,-2.100479983125443,9
Plot,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.3563525315033036,-1.9759468581819677,26
Gap Analysis,sub-subtopic,Solar Panel,Solar Energy Optimization,-29.490906515590584,29.49070736753496,35
Performance Metric,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.41922845476504617,-2.0195320227581632,11
Forecast Models,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.67979077263475,-3.8219420653481153,37
Accurate Modelling,sub-subtopic,Solar Panel,Solar Materials,-2.2938765879183682,-8.262320410402701,10
Ips Developers,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.44195725635043714,-1.990890248345396,40
